loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,verification_status
20000,60 months,16.240000000000002,10.0,RENT,62000.0,debt_consolidation,PA,17.89,0.0,56.8,27.0,0,11.0,verified
10000,36 months,9.76,4.0,RENT,56000.0,medical,KS,19.76,0.0,36.0,12.0,0,16.0,verified
3000,36 months,15.99,1.0,MORTGAGE,96000.0,home_improvement,CA,1.31,0.0,27.3,44.0,0,14.0,verified
10000,36 months,13.05,9.0,MORTGAGE,70000.0,credit_card,TX,11.06,1.0,35.0,37.0,0,15.0,verified
23500,60 months,16.29,5.0,MORTGAGE,62000.0,credit_card,IL,12.75,0.0,90.2,31.0,0,13.0,verified
8000,36 months,14.47,10.0,RENT,31000.0,debt_consolidation,LA,34.07,0.0,51.90000000000001,17.0,0,23.0,verified
15000,36 months,9.99,10.0,MORTGAGE,50000.0,debt_consolidation,TX,12.12,0.0,57.8,22.0,0,23.0,verified
1800,36 months,12.21,2.0,MORTGAGE,60000.0,other,CA,19.82,0.0,96.3,24.0,0,10.0,verified
13000,60 months,23.43,10.0,MORTGAGE,40000.0,home_improvement,WA,25.11,0.0,21.1,12.0,0,8.0,verified
13000,60 months,18.54,6.0,MORTGAGE,76800.0,home_improvement,TX,9.58,0.0,44.40000000000001,32.0,0,27.0,verified
9000,36 months,12.85,10.0,MORTGAGE,56950.0,debt_consolidation,CA,16.59,0.0,46.8,24.0,0,16.0,not verified
30000,36 months,14.91,10.0,MORTGAGE,106982.0,credit_card,NJ,21.45,0.0,80.80000000000001,30.0,0,17.0,verified
21250,60 months,21.15,10.0,MORTGAGE,48500.0,credit_card,MA,27.27,0.0,52.1,20.0,1,14.0,verified
16000,36 months,6.03,2.0,MORTGAGE,110000.0,debt_consolidation,NY,9.34,0.0,20.200000000000006,18.0,0,13.0,not verified
10600,36 months,15.31,2.0,RENT,48000.0,debt_consolidation,TX,13.95,0.0,37.7,16.0,0,12.0,not verified
6000,36 months,13.11,6.0,MORTGAGE,62000.0,debt_consolidation,SC,14.05,0.0,76.10000000000001,15.0,0,10.0,not verified
30000,60 months,18.25,8.0,MORTGAGE,145000.0,debt_consolidation,TX,22.38,0.0,51.40000000000001,58.0,1,22.0,verified
14275,60 months,25.8,2.0,MORTGAGE,51000.0,other,PA,20.85,0.0,72.4,52.0,0,10.0,not verified
25000,36 months,14.09,10.0,RENT,85000.0,debt_consolidation,CA,21.05,0.0,82.2,20.0,0,16.0,verified
24575,60 months,23.4,10.0,MORTGAGE,56000.0,debt_consolidation,VA,24.06,1.0,49.40000000000001,35.0,0,12.0,verified
5000,36 months,14.99,5.0,RENT,20000.0,debt_consolidation,IN,34.87,0.0,40.8,25.0,1,11.0,verified
3200,36 months,15.31,4.0,MORTGAGE,36000.0,home_improvement,CT,12.63,1.0,76.4,42.0,0,12.0,not verified
13300,60 months,11.49,10.0,MORTGAGE,24000.0,major_purchase,PA,8.1,1.0,14.8,30.0,1,17.0,verified
11200,36 months,14.26,4.0,MORTGAGE,73063.56,debt_consolidation,FL,5.83,0.0,63.0,40.0,0,10.0,not verified
2000,36 months,18.39,10.0,MORTGAGE,72000.0,other,MD,15.62,0.0,99.3,14.0,1,13.0,not verified
4000,36 months,18.99,10.0,MORTGAGE,31000.0,debt_consolidation,SC,12.89,0.0,22.5,40.0,0,25.0,not verified
35000,36 months,13.11,2.0,MORTGAGE,225000.0,debt_consolidation,DE,17.73,0.0,81.9,29.0,0,22.0,verified
3300,36 months,15.61,9.0,RENT,11152.28,debt_consolidation,NY,33.480000000000004,0.0,35.300000000000004,12.0,0,7.0,verified
11500,36 months,6.03,,RENT,25000.0,vacation,TX,22.08,0.0,19.5,29.0,1,16.0,not verified
12000,36 months,12.12,2.0,RENT,74000.0,credit_card,TX,10.62,0.0,33.5,31.0,0,9.0,verified
6000,36 months,10.16,8.0,RENT,20000.0,debt_consolidation,CA,14.4,0.0,36.3,10.0,0,6.0,not verified
13925,36 months,13.35,10.0,RENT,35000.0,debt_consolidation,TX,28.36,0.0,33.800000000000004,19.0,0,11.0,verified
3500,36 months,7.62,9.0,MORTGAGE,90000.0,other,IL,1.83,0.0,43.90000000000001,19.0,0,11.0,not verified
35000,36 months,15.61,10.0,MORTGAGE,115000.0,debt_consolidation,FL,18.76,1.0,79.9,21.0,0,23.0,verified
12000,36 months,9.71,10.0,MORTGAGE,50000.0,debt_consolidation,WI,9.67,0.0,55.6,26.0,0,12.0,verified
3000,36 months,15.88,7.0,MORTGAGE,61000.0,debt_consolidation,TX,30.87,0.0,36.0,35.0,0,26.0,verified
7000,36 months,18.49,5.0,RENT,36000.0,credit_card,NY,9.17,0.0,59.6,21.0,0,11.0,not verified
10000,36 months,5.42,1.0,MORTGAGE,42179.04,debt_consolidation,NC,6.6000000000000005,0.0,15.5,19.0,0,15.0,verified
1750,36 months,7.9,,RENT,14748.0,credit_card,OR,23.27,0.0,63.6,9.0,0,12.0,not verified
12375,36 months,14.09,5.0,RENT,76000.0,other,NJ,15.51,1.0,77.0,13.0,0,14.0,not verified
15000,36 months,7.62,5.0,RENT,143000.0,credit_card,TX,18.72,0.0,29.6,28.0,0,10.0,verified
8800,36 months,12.12,4.0,RENT,45000.0,credit_card,NY,9.36,0.0,40.5,15.0,0,8.0,verified
20000,36 months,12.99,2.0,MORTGAGE,85000.0,debt_consolidation,FL,25.57,0.0,40.6,45.0,0,12.0,verified
12000,36 months,7.1400000000000015,8.0,MORTGAGE,30000.0,debt_consolidation,NM,16.2,0.0,24.200000000000003,8.0,1,12.0,verified
35000,36 months,8.9,7.0,RENT,71000.0,debt_consolidation,OR,23.73,0.0,78.0,17.0,0,30.0,verified
5000,36 months,8.9,8.0,RENT,55000.0,debt_consolidation,GA,20.4,4.0,20.3,20.0,0,15.0,verified
16000,36 months,14.74,10.0,RENT,54396.0,debt_consolidation,NY,9.13,0.0,71.9,21.0,0,21.0,not verified
20800,36 months,21.15,1.0,RENT,78000.0,debt_consolidation,NY,11.71,2.0,78.4,46.0,1,13.0,verified
7600,36 months,9.99,9.0,MORTGAGE,55000.0,debt_consolidation,CA,16.01,0.0,54.2,39.0,0,19.0,verified
11000,36 months,13.11,,MORTGAGE,42000.0,debt_consolidation,OH,24.63,0.0,70.7,31.0,0,16.0,verified
6000,36 months,11.14,2.0,MORTGAGE,47000.0,debt_consolidation,AZ,12.97,0.0,36.8,22.0,0,4.0,not verified
19500,60 months,14.64,10.0,MORTGAGE,112000.0,debt_consolidation,NC,18.21,3.0,61.6,55.0,0,20.0,verified
1500,36 months,9.99,5.0,RENT,41004.0,other,NC,20.02,0.0,0.0,15.0,0,12.0,verified
14000,36 months,14.09,5.0,MORTGAGE,54000.0,debt_consolidation,TX,11.96,0.0,33.4,15.0,0,6.0,not verified
6400,36 months,7.51,3.0,MORTGAGE,34500.0,debt_consolidation,FL,12.03,0.0,24.3,15.0,0,13.0,not verified
6500,60 months,20.5,6.0,RENT,45000.0,small_business,MA,19.01,0.0,94.5,10.0,1,8.0,verified
4975,36 months,6.17,0.0,RENT,95000.0,major_purchase,CO,2.65,0.0,0.0,12.0,0,14.0,not verified
35000,36 months,20.8,10.0,MORTGAGE,99000.0,debt_consolidation,WA,25.04,0.0,95.1,23.0,0,13.0,verified
13000,36 months,12.99,2.0,RENT,35000.0,credit_card,MI,9.12,0.0,53.2,15.0,1,12.0,verified
8500,36 months,17.77,9.0,MORTGAGE,58000.0,debt_consolidation,AL,24.21,2.0,97.2,19.0,1,12.0,verified
25000,36 months,13.8,10.0,MORTGAGE,59000.0,debt_consolidation,CA,12.87,1.0,27.4,35.0,1,17.0,verified
4500,36 months,14.64,9.0,OWN,26300.0,debt_consolidation,OH,20.63,0.0,91.2,6.0,1,16.0,verified
20000,36 months,16.29,2.0,RENT,68000.0,credit_card,CA,29.66,1.0,59.5,32.0,0,16.0,verified
7000,36 months,14.33,10.0,OWN,50000.0,debt_consolidation,FL,10.72,1.0,51.2,24.0,0,19.0,verified
14375,36 months,14.99,10.0,MORTGAGE,70000.0,major_purchase,CO,18.81,0.0,50.0,31.0,0,25.0,verified
10000,36 months,15.61,10.0,MORTGAGE,90000.0,debt_consolidation,WA,34.51,0.0,69.4,30.0,0,14.0,not verified
2000,36 months,9.49,10.0,RENT,95000.0,home_improvement,NY,1.62,0.0,13.5,21.0,0,17.0,not verified
19000,60 months,16.29,10.0,MORTGAGE,50000.0,debt_consolidation,GA,26.78,0.0,46.7,30.0,1,14.0,verified
15000,36 months,13.99,10.0,MORTGAGE,110000.0,debt_consolidation,LA,33.28,0.0,80.9,26.0,1,19.0,verified
11725,36 months,16.59,0.0,RENT,50000.0,debt_consolidation,CA,13.71,0.0,72.2,26.0,0,15.0,verified
3500,36 months,13.68,5.0,RENT,40000.0,debt_consolidation,WI,12.3,0.0,73.2,23.0,0,23.0,not verified
15000,36 months,7.9,10.0,MORTGAGE,100914.0,debt_consolidation,MO,11.12,0.0,55.0,25.0,0,31.0,verified
9875,36 months,17.57,10.0,OWN,35000.0,vacation,CA,20.54,0.0,19.6,37.0,0,8.0,verified
24000,36 months,8.9,2.0,RENT,100000.0,debt_consolidation,NV,9.73,0.0,42.90000000000001,27.0,1,19.0,verified
12000,36 months,18.49,4.0,MORTGAGE,54000.0,debt_consolidation,GA,23.76,2.0,60.5,19.0,0,12.0,not verified
10750,36 months,16.990000000000002,1.0,MORTGAGE,30000.0,debt_consolidation,CA,22.32,0.0,75.10000000000001,10.0,1,6.0,verified
15000,36 months,13.11,10.0,RENT,40000.0,debt_consolidation,TX,11.4,0.0,41.40000000000001,32.0,0,23.0,not verified
12000,60 months,20.49,10.0,MORTGAGE,80000.0,credit_card,GA,23.42,0.0,93.0,27.0,0,20.0,verified
17600,60 months,18.64,10.0,MORTGAGE,65000.0,small_business,OH,11.21,0.0,85.80000000000001,24.0,1,25.0,verified
5000,36 months,14.79,3.0,RENT,32000.0,other,NC,15.56,0.0,46.5,9.0,0,3.0,not verified
7500,36 months,12.18,2.0,RENT,36320.0,debt_consolidation,SD,13.02,0.0,42.7,28.0,1,11.0,not verified
16000,36 months,10.0,2.0,RENT,48000.0,debt_consolidation,FL,18.73,0.0,66.2,18.0,0,11.0,not verified
35000,60 months,23.43,10.0,MORTGAGE,123000.0,debt_consolidation,CA,8.58,0.0,45.2,27.0,0,23.0,verified
15000,36 months,13.99,6.0,MORTGAGE,62000.0,debt_consolidation,NV,8.96,1.0,20.9,22.0,1,23.0,verified
4000,36 months,12.18,2.0,RENT,20004.0,debt_consolidation,FL,7.32,1.0,26.700000000000003,26.0,0,24.0,not verified
18000,36 months,10.49,6.0,MORTGAGE,96000.0,debt_consolidation,WI,13.16,0.0,51.5,25.0,0,16.0,not verified
11700,60 months,24.89,3.0,MORTGAGE,51500.0,debt_consolidation,MI,16.37,0.0,56.6,27.0,0,19.0,verified
1400,36 months,10.16,3.0,RENT,35000.0,car,NY,9.22,0.0,31.8,12.0,1,19.0,not verified
6025,36 months,16.29,5.0,RENT,14400.0,debt_consolidation,CT,14.83,1.0,71.60000000000001,11.0,0,6.0,verified
1350,36 months,10.74,5.0,MORTGAGE,85000.0,debt_consolidation,SC,20.58,0.0,83.0,24.0,0,13.0,not verified
9000,36 months,7.62,1.0,MORTGAGE,45000.0,credit_card,NC,16.16,0.0,17.0,41.0,0,13.0,not verified
15000,60 months,16.990000000000002,10.0,RENT,74000.0,moving,VA,14.52,0.0,37.3,41.0,0,16.0,verified
18000,60 months,14.64,3.0,MORTGAGE,50000.0,credit_card,CT,14.81,1.0,55.0,23.0,0,10.0,verified
28000,60 months,12.85,10.0,MORTGAGE,62000.0,debt_consolidation,GA,20.09,0.0,42.1,37.0,0,16.0,verified
15000,60 months,8.19,10.0,MORTGAGE,134000.0,debt_consolidation,NJ,17.22,1.0,52.0,42.0,0,28.0,verified
10225,36 months,15.31,5.0,MORTGAGE,60000.0,debt_consolidation,CA,13.28,0.0,81.5,17.0,0,13.0,not verified
12500,36 months,13.11,3.0,RENT,52000.0,small_business,NY,13.04,0.0,60.3,11.0,0,5.0,verified
6600,36 months,10.99,9.0,RENT,101877.0,debt_consolidation,NJ,19.38,0.0,85.7,22.0,0,11.0,not verified
15000,60 months,15.61,10.0,MORTGAGE,74000.0,debt_consolidation,NH,15.97,1.0,60.90000000000001,32.0,1,13.0,verified
20000,36 months,14.99,10.0,MORTGAGE,120000.0,debt_consolidation,NV,12.33,0.0,70.60000000000001,32.0,0,14.0,verified
15000,36 months,11.11,5.0,MORTGAGE,74000.0,debt_consolidation,MI,7.7,0.0,63.900000000000006,35.0,0,16.0,not verified
12000,36 months,17.27,3.0,MORTGAGE,85000.0,credit_card,CO,5.51,0.0,86.2,36.0,0,12.0,verified
6700,36 months,18.49,4.0,RENT,40000.0,debt_consolidation,CA,11.85,0.0,93.6,4.0,0,9.0,verified
12000,60 months,11.86,10.0,MORTGAGE,95000.0,credit_card,CT,11.22,0.0,68.60000000000001,31.0,0,13.0,verified
12000,36 months,14.33,4.0,RENT,42000.0,debt_consolidation,FL,28.14,0.0,84.60000000000001,19.0,0,7.0,not verified
8000,36 months,14.33,3.0,RENT,43000.0,debt_consolidation,CO,32.230000000000004,0.0,45.8,16.0,0,7.0,verified
14000,36 months,17.57,10.0,MORTGAGE,62000.0,home_improvement,CA,25.22,1.0,56.0,44.0,0,12.0,not verified
13000,36 months,12.12,0.0,MORTGAGE,66000.0,credit_card,TX,26.11,1.0,52.1,31.0,0,16.0,verified
12000,60 months,25.57,10.0,MORTGAGE,58000.0,debt_consolidation,OH,30.29,0.0,91.3,52.0,0,20.0,verified
8000,36 months,6.62,10.0,MORTGAGE,89000.0,debt_consolidation,DC,12.97,0.0,14.6,35.0,0,11.0,not verified
10000,36 months,14.09,1.0,MORTGAGE,90000.0,debt_consolidation,CT,10.07,0.0,65.5,28.0,0,12.0,not verified
26400,60 months,24.99,1.0,RENT,95000.0,debt_consolidation,CT,14.52,0.0,69.3,20.0,1,13.0,verified
7500,36 months,11.78,4.0,MORTGAGE,30000.0,home_improvement,OR,17.72,1.0,44.7,23.0,0,17.0,not verified
13000,36 months,12.42,0.0,RENT,170000.0,other,NY,9.41,0.0,88.9,32.0,0,32.0,verified
5750,36 months,13.67,0.0,OWN,15000.0,major_purchase,AZ,14.0,0.0,87.60000000000001,12.0,1,9.0,verified
12000,60 months,15.31,8.0,MORTGAGE,116000.0,home_improvement,NH,17.96,9.0,21.0,36.0,0,15.0,verified
25000,36 months,20.49,10.0,MORTGAGE,149000.0,other,MD,18.98,0.0,98.4,22.0,0,21.0,not verified
12000,60 months,13.8,3.0,MORTGAGE,112000.0,major_purchase,CA,7.42,1.0,44.2,28.0,0,9.0,verified
21000,36 months,10.99,10.0,RENT,121000.0,debt_consolidation,CA,13.57,0.0,86.7,34.0,0,12.0,verified
24000,60 months,13.11,1.0,MORTGAGE,76000.0,debt_consolidation,NY,25.69,0.0,60.2,19.0,1,16.0,verified
5000,36 months,7.51,2.0,RENT,41000.0,vacation,CA,5.97,1.0,4.800000000000001,10.0,0,13.0,not verified
4000,36 months,11.71,2.0,RENT,150000.0,other,AZ,4.34,0.0,96.1,5.0,1,26.0,verified
20000,60 months,22.95,5.0,RENT,65000.0,debt_consolidation,MO,16.01,0.0,69.9,25.0,1,9.0,verified
2400,36 months,14.99,2.0,RENT,15000.0,debt_consolidation,OR,16.0,1.0,15.0,7.0,0,5.0,not verified
27050,60 months,23.76,10.0,MORTGAGE,89815.65000000001,credit_card,FL,10.14,0.0,85.9,22.0,0,22.0,verified
16000,60 months,14.3,7.0,RENT,45000.0,credit_card,OH,11.25,2.0,44.40000000000001,23.0,0,13.0,verified
16000,36 months,21.0,8.0,RENT,65000.0,debt_consolidation,TX,24.04,0.0,90.1,22.0,1,8.0,verified
16000,36 months,13.67,5.0,RENT,68500.0,debt_consolidation,TX,33.160000000000004,1.0,47.3,49.0,0,17.0,verified
35000,36 months,7.9,3.0,RENT,85918.0,house,VA,3.0500000000000003,0.0,4.2,22.0,0,17.0,verified
10000,36 months,7.62,10.0,MORTGAGE,60000.0,credit_card,OR,27.76,0.0,24.1,28.0,0,11.0,verified
12000,36 months,16.990000000000002,,MORTGAGE,72000.0,debt_consolidation,TX,17.67,1.0,75.2,33.0,0,12.0,verified
16000,36 months,11.55,6.0,MORTGAGE,55000.0,debt_consolidation,IL,19.66,1.0,56.5,31.0,0,18.0,not verified
18000,60 months,21.49,4.0,MORTGAGE,60300.0,debt_consolidation,SC,17.39,0.0,72.7,15.0,0,17.0,verified
19350,36 months,16.29,1.0,MORTGAGE,60000.0,debt_consolidation,CA,15.94,0.0,44.8,39.0,0,20.0,verified
13300,60 months,20.8,2.0,MORTGAGE,100000.0,credit_card,IN,16.01,0.0,72.3,35.0,0,14.0,verified
5000,36 months,14.84,0.0,RENT,44500.0,debt_consolidation,IL,17.31,0.0,73.7,20.0,0,9.0,verified
6000,36 months,10.99,10.0,MORTGAGE,55000.0,credit_card,VA,31.46,0.0,68.4,24.0,0,14.0,verified
20000,36 months,6.62,10.0,MORTGAGE,120000.0,debt_consolidation,MO,21.1,0.0,37.5,35.0,0,28.0,not verified
18700,60 months,14.99,2.0,MORTGAGE,43430.0,medical,GA,7.99,0.0,20.5,31.0,0,18.0,not verified
28000,36 months,7.9,2.0,MORTGAGE,95000.0,debt_consolidation,MN,13.61,0.0,43.90000000000001,36.0,0,14.0,verified
5000,36 months,10.38,6.0,RENT,42996.0,other,MA,17.75,0.0,45.900000000000006,25.0,0,8.0,verified
11200,36 months,10.99,10.0,OWN,46500.0,debt_consolidation,MA,17.240000000000002,0.0,24.8,19.0,0,28.0,not verified
5875,36 months,10.99,10.0,RENT,37000.0,credit_card,RI,26.79,0.0,60.1,29.0,0,15.0,not verified
1500,36 months,10.99,,OWN,52000.0,other,OK,28.55,0.0,62.8,20.0,1,8.0,verified
8000,36 months,15.8,6.0,RENT,47000.0,debt_consolidation,CA,25.15,0.0,42.7,14.0,1,8.0,verified
11000,36 months,11.14,10.0,RENT,60000.0,debt_consolidation,MA,8.52,1.0,1.4,17.0,0,9.0,verified
15000,36 months,13.99,2.0,MORTGAGE,48000.0,credit_card,CA,12.05,0.0,47.0,19.0,1,12.0,verified
7500,36 months,8.63,0.0,MORTGAGE,42000.0,other,PA,19.200000000000003,0.0,13.9,44.0,1,18.0,not verified
6000,36 months,12.12,6.0,RENT,30000.0,credit_card,PA,7.36,0.0,76.60000000000001,9.0,0,10.0,not verified
25000,36 months,12.53,10.0,MORTGAGE,700000.0,debt_consolidation,MD,9.64,0.0,86.0,35.0,0,19.0,verified
30000,60 months,23.28,10.0,MORTGAGE,72000.0,debt_consolidation,AZ,21.42,0.0,95.3,22.0,0,16.0,verified
17000,60 months,10.99,2.0,MORTGAGE,48000.0,debt_consolidation,CA,19.1,0.0,33.5,22.0,0,16.0,not verified
7500,36 months,8.9,10.0,OWN,36000.0,debt_consolidation,OH,8.47,0.0,33.5,26.0,0,25.0,not verified
6000,36 months,17.77,10.0,MORTGAGE,75000.0,other,WV,16.96,2.0,59.2,24.0,0,21.0,not verified
9000,36 months,9.17,3.0,RENT,53000.0,debt_consolidation,FL,16.98,0.0,57.3,12.0,0,11.0,verified
2000,36 months,10.74,6.0,MORTGAGE,70000.0,debt_consolidation,MO,13.7,1.0,86.7,14.0,0,6.0,not verified
10500,36 months,9.99,2.0,RENT,35000.0,debt_consolidation,VA,18.62,0.0,0.0,20.0,1,9.0,verified
10200,36 months,12.68,3.0,MORTGAGE,75000.0,debt_consolidation,NY,17.71,0.0,88.0,15.0,0,9.0,verified
10000,60 months,24.08,10.0,MORTGAGE,88000.0,other,PA,5.5,0.0,97.0,18.0,0,18.0,verified
12600,36 months,12.12,10.0,RENT,67000.0,debt_consolidation,HI,29.28,0.0,58.8,18.0,0,16.0,verified
4850,60 months,9.99,0.0,RENT,72500.0,major_purchase,GA,23.64,0.0,76.7,38.0,0,10.0,not verified
8500,36 months,6.17,,RENT,26000.0,small_business,NY,5.82,0.0,0.0,23.0,0,11.0,verified
10000,36 months,10.64,4.0,RENT,44000.0,debt_consolidation,NY,26.26,0.0,53.5,19.0,0,9.0,not verified
13600,36 months,7.62,6.0,MORTGAGE,82000.0,debt_consolidation,CA,11.71,0.0,48.6,35.0,0,14.0,verified
22000,60 months,18.91,4.0,RENT,48000.0,debt_consolidation,NC,13.55,0.0,66.60000000000001,9.0,1,7.0,verified
15600,36 months,12.12,10.0,MORTGAGE,60000.0,debt_consolidation,CA,26.66,1.0,23.700000000000006,62.0,0,17.0,verified
15000,36 months,14.64,5.0,MORTGAGE,66000.0,debt_consolidation,TX,14.36,3.0,27.0,37.0,1,25.0,verified
15000,60 months,12.99,6.0,MORTGAGE,42000.0,home_improvement,FL,13.23,0.0,21.700000000000006,29.0,0,16.0,verified
15000,36 months,14.65,2.0,RENT,98000.0,credit_card,FL,12.27,0.0,62.3,13.0,0,13.0,verified
22000,60 months,12.68,5.0,MORTGAGE,162000.0,debt_consolidation,CA,6.73,0.0,41.3,29.0,1,15.0,verified
16800,60 months,22.95,5.0,MORTGAGE,75000.0,home_improvement,TX,26.32,0.0,22.0,36.0,0,16.0,verified
7000,36 months,11.66,3.0,MORTGAGE,44000.0,wedding,AZ,20.54,1.0,56.7,24.0,0,7.0,not verified
16000,60 months,14.33,5.0,RENT,45000.0,credit_card,CA,9.98,0.0,54.3,13.0,1,13.0,verified
24000,60 months,17.76,7.0,MORTGAGE,75000.0,debt_consolidation,PA,20.93,0.0,71.2,36.0,0,16.0,verified
10000,36 months,7.51,5.0,RENT,45000.0,other,CA,10.11,0.0,3.6,10.0,0,6.0,verified
8000,36 months,12.84,0.0,OWN,45000.0,debt_consolidation,PA,8.32,0.0,76.60000000000001,8.0,0,6.0,not verified
15000,36 months,17.77,10.0,RENT,45000.0,debt_consolidation,OH,25.48,0.0,68.60000000000001,32.0,0,17.0,not verified
12000,60 months,21.6,8.0,RENT,75000.0,debt_consolidation,CA,20.46,0.0,85.10000000000001,14.0,1,6.0,verified
22250,36 months,11.14,10.0,OWN,50000.0,major_purchase,OK,9.09,0.0,47.0,15.0,0,30.0,verified
21000,60 months,12.12,3.0,MORTGAGE,80000.0,debt_consolidation,NY,19.29,1.0,26.1,28.0,0,10.0,verified
14500,60 months,16.29,10.0,MORTGAGE,41000.0,debt_consolidation,OH,15.32,0.0,71.8,20.0,0,18.0,verified
15000,36 months,10.99,,MORTGAGE,45000.0,debt_consolidation,CA,18.67,0.0,87.2,31.0,0,9.0,verified
5600,36 months,11.36,0.0,RENT,45000.0,credit_card,FL,20.11,0.0,87.9,13.0,0,7.0,not verified
1400,36 months,8.49,6.0,RENT,24960.0,debt_consolidation,CA,19.76,0.0,31.6,15.0,0,6.0,not verified
5000,36 months,8.32,8.0,MORTGAGE,52000.0,educational,FL,19.41,0.0,5.0,27.0,0,36.0,not verified
4800,36 months,11.71,3.0,OWN,95000.0,major_purchase,CA,16.76,1.0,52.400000000000006,23.0,0,10.0,verified
10000,36 months,10.64,7.0,MORTGAGE,73895.0,debt_consolidation,FL,18.06,2.0,86.2,40.0,0,21.0,verified
5000,36 months,12.99,5.0,MORTGAGE,39000.0,debt_consolidation,GA,25.88,0.0,45.3,16.0,0,5.0,not verified
3725,36 months,12.12,2.0,MORTGAGE,91800.0,debt_consolidation,KS,22.200000000000003,0.0,94.0,50.0,0,22.0,not verified
12000,36 months,19.52,10.0,MORTGAGE,74000.0,major_purchase,SC,20.58,0.0,54.90000000000001,51.0,0,12.0,verified
6800,60 months,16.77,3.0,MORTGAGE,54000.0,medical,MN,17.11,1.0,90.3,35.0,1,13.0,not verified
11625,36 months,15.31,6.0,RENT,33600.0,car,AZ,23.55,0.0,9.4,36.0,1,13.0,verified
7200,36 months,6.03,5.0,RENT,43250.0,credit_card,PA,31.13,0.0,36.6,41.0,0,36.0,verified
15000,36 months,17.27,9.0,RENT,64000.0,credit_card,IL,9.07,0.0,42.0,15.0,1,18.0,verified
35000,36 months,18.49,4.0,MORTGAGE,308000.0,debt_consolidation,TX,19.64,0.0,61.1,44.0,0,15.0,verified
20000,36 months,11.14,10.0,RENT,175000.0,debt_consolidation,CA,21.01,0.0,94.5,29.0,0,30.0,verified
6000,36 months,12.99,4.0,MORTGAGE,78000.0,credit_card,CA,18.12,0.0,61.1,25.0,0,17.0,verified
17000,36 months,14.09,10.0,RENT,125000.0,debt_consolidation,NY,8.5,0.0,93.3,37.0,0,29.0,not verified
6000,36 months,12.12,8.0,MORTGAGE,50000.0,major_purchase,AL,18.02,0.0,64.60000000000001,25.0,0,16.0,verified
6000,36 months,11.86,10.0,RENT,48996.0,other,CA,23.17,0.0,73.2,29.0,0,20.0,not verified
20000,60 months,14.91,10.0,MORTGAGE,131000.0,debt_consolidation,NY,17.93,0.0,27.5,34.0,0,40.0,verified
12000,36 months,16.29,5.0,RENT,70000.0,debt_consolidation,NY,18.26,0.0,62.1,25.0,0,24.0,verified
15000,36 months,15.31,10.0,MORTGAGE,47500.0,home_improvement,AZ,15.56,1.0,79.7,45.0,0,21.0,not verified
8150,36 months,12.87,6.0,RENT,56000.0,debt_consolidation,TX,23.57,0.0,51.8,36.0,0,14.0,not verified
17000,36 months,12.12,10.0,MORTGAGE,112000.0,debt_consolidation,RI,10.63,0.0,83.2,24.0,0,12.0,not verified
25000,60 months,15.61,0.0,MORTGAGE,145000.0,debt_consolidation,IN,14.69,0.0,51.1,34.0,1,20.0,verified
7200,36 months,18.49,6.0,RENT,40000.0,vacation,CA,6.96,0.0,20.9,27.0,1,14.0,not verified
18200,36 months,16.29,3.0,OTHER,52000.0,home_improvement,TX,23.41,0.0,64.5,26.0,1,11.0,not verified
6000,36 months,11.83,1.0,RENT,22500.0,other,WA,4.48,0.0,68.3,5.0,0,8.0,not verified
35000,60 months,14.65,7.0,RENT,72000.0,small_business,FL,10.08,0.0,8.8,43.0,0,8.0,verified
10000,36 months,15.88,10.0,MORTGAGE,85000.0,credit_card,MA,20.92,0.0,25.6,57.0,1,13.0,verified
6800,36 months,12.99,4.0,RENT,75000.0,debt_consolidation,CA,12.93,1.0,65.0,34.0,0,23.0,not verified
10000,36 months,5.79,10.0,RENT,75000.0,debt_consolidation,NY,13.61,0.0,13.8,17.0,0,19.0,not verified
10000,36 months,16.63,10.0,RENT,26000.0,house,CA,4.62,0.0,54.6,5.0,1,4.0,not verified
7000,36 months,10.99,1.0,MORTGAGE,82000.0,debt_consolidation,TN,16.98,0.0,64.4,23.0,0,12.0,verified
16450,60 months,23.63,10.0,MORTGAGE,37000.0,debt_consolidation,HI,29.03,0.0,59.6,35.0,1,15.0,verified
12000,36 months,7.12,0.0,MORTGAGE,42000.0,debt_consolidation,AZ,25.46,0.0,20.700000000000006,42.0,0,13.0,not verified
10200,60 months,24.08,10.0,MORTGAGE,90000.0,vacation,TX,7.11,0.0,23.8,34.0,0,13.0,verified
2600,36 months,19.72,8.0,RENT,33000.0,other,CA,25.89,0.0,72.7,10.0,1,9.0,not verified
18000,36 months,15.31,10.0,MORTGAGE,60000.0,debt_consolidation,NC,19.44,0.0,83.9,16.0,0,11.0,verified
24000,36 months,12.39,7.0,RENT,80000.0,debt_consolidation,CA,3.97,0.0,41.6,13.0,0,7.0,verified
20000,36 months,13.68,10.0,MORTGAGE,85000.0,debt_consolidation,NY,12.42,0.0,34.1,53.0,0,10.0,verified
5000,60 months,10.38,5.0,OWN,41000.0,moving,PA,8.0,0.0,39.6,23.0,0,19.0,not verified
10000,36 months,9.99,9.0,MORTGAGE,50000.0,debt_consolidation,NY,5.3500000000000005,2.0,64.0,20.0,0,11.0,not verified
